Close,Close(t-1),Close(t-2),Close(t-3),Close(t-4),Close(t-5),Close(t-6),Close(t-7)
115.7995,114.302002,123.699997,118.635498,115.704002,118.800003,120.511002,119.972504
115.889999,115.7995,114.302002,123.699997,118.635498,115.704002,118.800003,120.511002
117.563004,115.889999,115.7995,114.302002,123.699997,118.635498,115.704002,118.800003
118.380501,117.563004,115.889999,115.7995,114.302002,123.699997,118.635498,115.704002
118.980499,118.380501,117.563004,115.889999,115.7995,114.302002,123.699997,118.635498
120.449997,118.980499,118.380501,117.563004,115.889999,115.7995,114.302002,123.699997
117.847504,120.449997,118.980499,118.380501,117.563004,115.889999,115.7995,114.302002
118.396004,117.847504,120.449997,118.980499,118.380501,117.563004,115.889999,115.7995
119.442497,118.396004,117.847504,120.449997,118.980499,118.380501,117.563004,115.889999
120.488998,119.442497,118.396004,117.847504,120.449997,118.980499,118.380501,117.563004
121.313004,120.488998,119.442497,118.396004,117.847504,120.449997,118.980499,118.380501
122.466499,121.313004,120.488998,119.442497,118.396004,117.847504,120.449997,118.980499
124.897003,122.466499,121.313004,120.488998,119.442497,118.396004,117.847504,120.449997
122.336998,124.897003,122.466499,121.313004,120.488998,119.442497,118.396004,117.847504
121.844002,122.336998,124.897003,122.466499,121.313004,120.488998,119.442497,118.396004
121.093002,121.844002,122.336998,124.897003,122.466499,121.313004,120.488998,119.442497
120.519501,121.093002,121.844002,122.336998,124.897003,122.466499,121.313004,120.488998
120.055,120.519501,121.093002,121.844002,122.336998,124.897003,122.466499,121.313004
122.1185,120.055,120.519501,121.093002,121.844002,122.336998,124.897003,122.466499
123.552002,122.1185,120.055,120.519501,121.093002,121.844002,122.336998,124.897003
123.620499,123.552002,122.1185,120.055,120.519501,121.093002,121.844002,122.336998
123.919998,123.620499,123.552002,122.1185,120.055,120.519501,121.093002,121.844002
123.029999,123.919998,123.620499,123.552002,122.1185,120.055,120.519501,121.093002
124.150002,123.029999,123.919998,123.620499,123.552002,122.1185,120.055,120.519501
126.203003,124.150002,123.029999,123.919998,123.620499,123.552002,122.1185,120.055
130.042999,126.203003,124.150002,123.029999,123.919998,123.620499,123.552002,122.1185
132.372498,130.042999,126.203003,124.150002,123.029999,123.919998,123.620499,123.552002
127.898003,132.372498,130.042999,126.203003,124.150002,123.029999,123.919998,123.620499
127.250999,127.898003,132.372498,130.042999,126.203003,124.150002,123.029999,123.919998
128.634003,127.250999,127.898003,132.372498,130.042999,126.203003,124.150002,123.029999
130.763504,128.634003,127.250999,127.898003,132.372498,130.042999,126.203003,124.150002
132.048996,130.763504,128.634003,127.250999,127.898003,132.372498,130.042999,126.203003
132.699005,132.048996,130.763504,128.634003,127.250999,127.898003,132.372498,130.042999
133.750504,132.699005,132.048996,130.763504,128.634003,127.250999,127.898003,132.372498
135.690994,133.750504,132.699005,132.048996,130.763504,128.634003,127.250999,127.898003
138.220505,135.690994,133.750504,132.699005,132.048996,130.763504,128.634003,127.250999
136.720001,138.220505,135.690994,133.750504,132.699005,132.048996,130.763504,128.634003
137.729004,136.720001,138.220505,135.690994,133.750504,132.699005,132.048996,130.763504
134.643494,137.729004,136.720001,138.220505,135.690994,133.750504,132.699005,132.048996
134.018997,134.643494,137.729004,136.720001,138.220505,135.690994,133.750504,132.699005
137.940994,134.018997,134.643494,137.729004,136.720001,138.220505,135.690994,133.750504
143.934998,137.940994,134.018997,134.643494,137.729004,136.720001,138.220505,135.690994
144.514999,143.934998,137.940994,134.018997,134.643494,137.729004,136.720001,138.220505
152.852005,144.514999,143.934998,137.940994,134.018997,134.643494,137.729004,136.720001
150.005997,152.852005,144.514999,143.934998,137.940994,134.018997,134.643494,137.729004
154.055496,150.005997,152.852005,144.514999,143.934998,137.940994,134.018997,134.643494
159.1315,154.055496,150.005997,152.852005,144.514999,143.934998,137.940994,134.018997
160.0,159.1315,154.055496,150.005997,152.852005,144.514999,143.934998,137.940994
155.199997,160.0,159.1315,154.055496,150.005997,152.852005,144.514999,143.934998
154.199997,155.199997,160.0,159.1315,154.055496,150.005997,152.852005,144.514999
150.443497,154.199997,155.199997,160.0,159.1315,154.055496,150.005997,152.852005
149.994995,150.443497,154.199997,155.199997,160.0,159.1315,154.055496,150.005997
148.098495,149.994995,150.443497,154.199997,155.199997,160.0,159.1315,154.055496
159.841995,148.098495,149.994995,150.443497,154.199997,155.199997,160.0,159.1315
156.914505,159.841995,148.098495,149.994995,150.443497,154.199997,155.199997,160.0
154.995499,156.914505,159.841995,148.098495,149.994995,150.443497,154.199997,155.199997
149.327499,154.995499,156.914505,159.841995,148.098495,149.994995,150.443497,154.199997
150.445496,149.327499,154.995499,156.914505,159.841995,148.098495,149.994995,150.443497
152.760498,150.445496,149.327499,154.995499,156.914505,159.841995,148.098495,149.994995
150.016495,152.760498,150.445496,149.327499,154.995499,156.914505,159.841995,148.098495
151.676498,150.016495,152.760498,150.445496,149.327499,154.995499,156.914505,159.841995
152.593994,151.676498,150.016495,152.760498,150.445496,149.327499,154.995499,156.914505
158.233994,152.593994,151.676498,150.016495,152.760498,150.445496,149.327499,154.995499
155.594498,158.233994,152.593994,151.676498,150.016495,152.760498,150.445496,149.327499
156.941498,155.594498,158.233994,152.593994,151.676498,150.016495,152.760498,150.445496
160.251495,156.941498,155.594498,158.233994,152.593994,151.676498,150.016495,152.760498
161.25,160.251495,156.941498,155.594498,158.233994,152.593994,151.676498,150.016495
158.373001,161.25,160.251495,156.941498,155.594498,158.233994,152.593994,151.676498
157.408005,158.373001,161.25,160.251495,156.941498,155.594498,158.233994,152.593994
154.033493,157.408005,158.373001,161.25,160.251495,156.941498,155.594498,158.233994
158.112,154.033493,157.408005,158.373001,161.25,160.251495,156.941498,155.594498
158.050995,158.112,154.033493,157.408005,158.373001,161.25,160.251495,156.941498
157.401001,158.050995,158.112,154.033493,157.408005,158.373001,161.25,160.251495
159.120499,157.401001,158.050995,158.112,154.033493,157.408005,158.373001,161.25
165.624496,159.120499,157.401001,158.050995,158.112,154.033493,157.408005,158.373001
163.024002,165.624496,159.120499,157.401001,158.050995,158.112,154.033493,157.408005
164.8685,163.024002,165.624496,159.120499,157.401001,158.050995,158.112,154.033493
164.235992,164.8685,163.024002,165.624496,159.120499,157.401001,158.050995,158.112
165.373001,164.235992,164.8685,163.024002,165.624496,159.120499,157.401001,158.050995
167.324493,165.373001,164.235992,164.8685,163.024002,165.624496,159.120499,157.401001
172.092499,167.324493,165.373001,164.235992,164.8685,163.024002,165.624496,159.120499
170.0,172.092499,167.324493,165.373001,164.235992,164.8685,163.024002,165.624496
170.089996,170.0,172.092499,167.324493,165.373001,164.235992,164.8685,163.024002
172.548004,170.089996,170.0,172.092499,167.324493,165.373001,164.235992,164.8685
174.955994,172.548004,170.089996,170.0,172.092499,167.324493,165.373001,164.235992
176.572495,174.955994,172.548004,170.089996,170.0,172.092499,167.324493,165.373001
168.399994,176.572495,174.955994,172.548004,170.089996,170.0,172.092499,167.324493
164.731003,168.399994,176.572495,174.955994,172.548004,170.089996,170.0,172.092499
157.492004,164.731003,168.399994,176.572495,174.955994,172.548004,170.089996,170.0
163.430496,157.492004,164.731003,168.399994,176.572495,174.955994,172.548004,170.089996
158.755493,163.430496,157.492004,164.731003,168.399994,176.572495,174.955994,172.548004
155.811005,158.755493,163.430496,157.492004,164.731003,168.399994,176.572495,174.955994
155.148499,155.811005,158.755493,163.430496,157.492004,164.731003,168.399994,176.572495
157.806503,155.148499,155.811005,158.755493,163.430496,157.492004,164.731003,168.399994
153.904999,157.806503,155.148499,155.811005,158.755493,163.430496,157.492004,164.731003
150.436493,153.904999,157.806503,155.148499,155.811005,158.755493,163.430496,157.492004
147.745499,150.436493,153.904999,157.806503,155.148499,155.811005,158.755493,163.430496
148.023499,147.745499,150.436493,153.904999,157.806503,155.148499,155.811005,158.755493
156.449493,148.023499,147.745499,150.436493,153.904999,157.806503,155.148499,155.811005
149.992996,156.449493,148.023499,147.745499,150.436493,153.904999,157.806503,155.148499
150.989502,149.992996,156.449493,148.023499,147.745499,150.436493,153.904999,157.806503
154.7565,150.989502,149.992996,156.449493,148.023499,147.745499,150.436493,153.904999
158.702499,154.7565,150.989502,149.992996,156.449493,148.023499,147.745499,150.436493
157.244003,158.702499,154.7565,150.989502,149.992996,156.449493,148.023499,147.745499
157.436493,157.244003,158.702499,154.7565,150.989502,149.992996,156.449493,148.023499
161.063004,157.436493,157.244003,158.702499,154.7565,150.989502,149.992996,156.449493
156.25,161.063004,157.436493,157.244003,158.702499,154.7565,150.989502,149.992996
159.960007,156.25,161.063004,157.436493,157.244003,158.702499,154.7565,150.989502
154.998001,159.960007,156.25,161.063004,157.436493,157.244003,158.702499,154.7565
159.7845,154.998001,159.960007,156.25,161.063004,157.436493,157.244003,158.702499
159.527496,159.7845,154.998001,159.960007,156.25,161.063004,157.436493,157.244003
164.332504,159.527496,159.7845,154.998001,159.960007,156.25,161.063004,157.436493
172.1465,164.332504,159.527496,159.7845,154.998001,159.960007,156.25,161.063004
172.181503,172.1465,164.332504,159.527496,159.7845,154.998001,159.960007,156.25
168.185501,172.181503,172.1465,164.332504,159.527496,159.7845,154.998001,159.960007
166.932495,168.185501,172.181503,172.1465,164.332504,159.527496,159.7845,154.998001
163.635498,166.932495,168.185501,172.181503,172.1465,164.332504,159.527496,159.7845
160.360504,163.635498,166.932495,168.185501,172.181503,172.1465,164.332504,159.527496
160.850494,160.360504,163.635498,166.932495,168.185501,172.181503,172.1465,164.332504
159.246994,160.850494,160.360504,163.635498,166.932495,168.185501,172.181503,172.1465
158.820007,159.246994,160.850494,160.360504,163.635498,166.932495,168.185501,172.181503
160.220001,158.820007,159.246994,160.850494,160.360504,163.635498,166.932495,168.185501
160.352005,160.220001,158.820007,159.246994,160.850494,160.360504,163.635498,166.932495
164.316498,160.352005,160.220001,158.820007,159.246994,160.850494,160.360504,163.635498
158.139008,164.316498,160.352005,160.220001,158.820007,159.246994,160.850494,160.360504
160.550507,158.139008,164.316498,160.352005,160.220001,158.820007,159.246994,160.850494
151.807495,160.550507,158.139008,164.316498,160.352005,160.220001,158.820007,159.246994
150.223999,151.807495,160.550507,158.139008,164.316498,160.352005,160.220001,158.820007
152.420502,150.223999,151.807495,160.550507,158.139008,164.316498,160.352005,160.220001
162.057999,152.420502,150.223999,151.807495,160.550507,158.139008,164.316498,160.352005
166.100006,162.057999,152.420502,150.223999,151.807495,160.550507,158.139008,164.316498
165.568497,166.100006,162.057999,152.420502,150.223999,151.807495,160.550507,158.139008
157.186996,165.568497,166.100006,162.057999,152.420502,150.223999,151.807495,160.550507
151.751007,157.186996,165.568497,166.100006,162.057999,152.420502,150.223999,151.807495
156.869507,151.751007,157.186996,165.568497,166.100006,162.057999,152.420502,150.223999
155.514008,156.869507,151.751007,157.186996,165.568497,166.100006,162.057999,152.420502
156.440506,155.514008,156.869507,151.751007,157.186996,165.568497,166.100006,162.057999
156.552994,156.440506,155.514008,156.869507,151.751007,157.186996,165.568497,166.100006
156.783005,156.552994,156.440506,155.514008,156.869507,151.751007,157.186996,165.568497
155.272995,156.783005,156.552994,156.440506,155.514008,156.869507,151.751007,157.186996
155.850998,155.272995,156.783005,156.552994,156.440506,155.514008,156.869507,151.751007
154.970001,155.850998,155.272995,156.783005,156.552994,156.440506,155.514008,156.869507
154.919495,154.970001,155.850998,155.272995,156.783005,156.552994,156.440506,155.514008
155.903,154.919495,154.970001,155.850998,155.272995,156.783005,156.552994,156.440506
159.253494,155.903,154.919495,154.970001,155.850998,155.272995,156.783005,156.552994
159.766998,159.253494,155.903,154.919495,154.970001,155.850998,155.272995,156.783005
158.401993,159.766998,159.253494,155.903,154.919495,154.970001,155.850998,155.272995
161.003998,158.401993,159.766998,159.253494,155.903,154.919495,154.970001,155.850998
160.176498,161.003998,158.401993,159.766998,159.253494,155.903,154.919495,154.970001
159.336502,160.176498,161.003998,158.401993,159.766998,159.253494,155.903,154.919495
158.128998,159.336502,160.176498,161.003998,158.401993,159.766998,159.253494,155.903
157.899994,158.128998,159.336502,160.176498,161.003998,158.401993,159.766998,159.253494
158.864502,157.899994,158.128998,159.336502,160.176498,161.003998,158.401993,159.766998
155.210007,158.864502,157.899994,158.128998,159.336502,160.176498,161.003998,158.401993
155.074493,155.210007,158.864502,157.899994,158.128998,159.336502,160.176498,161.003998
155.820999,155.074493,155.210007,158.864502,157.899994,158.128998,159.336502,160.176498
157.848495,155.820999,155.074493,155.210007,158.864502,157.899994,158.128998,159.336502
158.255997,157.848495,155.820999,155.074493,155.210007,158.864502,157.899994,158.128998
162.048004,158.255997,157.848495,155.820999,155.074493,155.210007,158.864502,157.899994
161.804001,162.048004,158.255997,157.848495,155.820999,155.074493,155.210007,158.864502
160.082504,161.804001,162.048004,158.255997,157.848495,155.820999,155.074493,155.210007
160.309006,160.082504,161.804001,162.048004,158.255997,157.848495,155.820999,155.074493
160.326004,160.309006,160.082504,161.804001,162.048004,158.255997,157.848495,155.820999
159.263504,160.326004,160.309006,160.082504,161.804001,162.048004,158.255997,157.848495
158.634506,159.263504,160.326004,160.309006,160.082504,161.804001,162.048004,158.255997
164.197998,158.634506,159.263504,160.326004,160.309006,160.082504,161.804001,162.048004
166.100006,164.197998,158.634506,159.263504,160.326004,160.309006,160.082504,161.804001
164.292496,166.100006,164.197998,158.634506,159.263504,160.326004,160.309006,160.082504
162.846497,164.292496,166.100006,164.197998,158.634506,159.263504,160.326004,160.309006
159.331497,162.846497,164.292496,166.100006,164.197998,158.634506,159.263504,160.326004
160.925507,159.331497,162.846497,164.292496,166.100006,164.197998,158.634506,159.263504
156.919006,160.925507,159.331497,162.846497,164.292496,166.100006,164.197998,158.634506
158.108002,156.919006,160.925507,159.331497,162.846497,164.292496,166.100006,164.197998
159.134995,158.108002,156.919006,160.925507,159.331497,162.846497,164.292496,166.100006
155.710495,159.134995,158.108002,156.919006,160.925507,159.331497,162.846497,164.292496
156.041504,155.710495,159.134995,158.108002,156.919006,160.925507,159.331497,162.846497
158.294495,156.041504,155.710495,159.134995,158.108002,156.919006,160.925507,159.331497
156.373505,158.294495,156.041504,155.710495,159.134995,158.108002,156.919006,160.925507
155.212494,156.373505,158.294495,156.041504,155.710495,159.134995,158.108002,156.919006
156.037994,155.212494,156.373505,158.294495,156.041504,155.710495,159.134995,158.108002
163.169006,156.037994,155.212494,156.373505,158.294495,156.041504,155.710495,159.134995
165.349503,163.169006,156.037994,155.212494,156.373505,158.294495,156.041504,155.710495
164.611496,165.349503,163.169006,156.037994,155.212494,156.373505,158.294495,156.041504
164.699997,164.611496,165.349503,163.169006,156.037994,155.212494,156.373505,158.294495
166.306503,164.699997,164.611496,165.349503,163.169006,156.037994,155.212494,156.373505
161.628998,166.306503,164.699997,164.611496,165.349503,163.169006,156.037994,155.212494
161.880997,161.628998,166.306503,164.699997,164.611496,165.349503,163.169006,156.037994
160.309998,161.880997,161.628998,166.306503,164.699997,164.611496,165.349503,163.169006
167.143997,160.309998,161.880997,161.628998,166.306503,164.699997,164.611496,165.349503
169.0,167.143997,160.309998,161.880997,161.628998,166.306503,164.699997,164.611496
165.626495,169.0,167.143997,160.309998,161.880997,161.628998,166.306503,164.699997
166.550003,165.626495,169.0,167.143997,160.309998,161.880997,161.628998,166.306503
167.607498,166.550003,165.626495,169.0,167.143997,160.309998,161.880997,161.628998
166.147003,167.607498,166.550003,165.626495,169.0,167.143997,160.309998,161.880997
165.25,166.147003,167.607498,166.550003,165.626495,169.0,167.143997,160.309998
164.328995,165.25,166.147003,167.607498,166.550003,165.626495,169.0,167.143997
163.106506,164.328995,165.25,166.147003,167.607498,166.550003,165.626495,169.0
163.885498,163.106506,164.328995,165.25,166.147003,167.607498,166.550003,165.626495
163.447495,163.885498,163.106506,164.328995,165.25,166.147003,167.607498,166.550003
165.432007,163.447495,163.885498,163.106506,164.328995,165.25,166.147003,167.607498
166.411499,165.432007,163.447495,163.885498,163.106506,164.328995,165.25,166.147003
162.494995,166.411499,165.432007,163.447495,163.885498,163.106506,164.328995,165.25
159.037003,162.494995,166.411499,165.432007,163.447495,163.885498,163.106506,164.328995
159.725006,159.037003,162.494995,166.411499,165.432007,163.447495,163.885498,163.106506
157.976501,159.725006,159.037003,162.494995,166.411499,165.432007,163.447495,163.885498
152.858002,157.976501,159.725006,159.037003,162.494995,166.411499,165.432007,163.447495
154.6465,152.858002,157.976501,159.725006,159.037003,162.494995,166.411499,165.432007
157.307007,154.6465,152.858002,157.976501,159.725006,159.037003,162.494995,166.411499
154.726501,157.307007,154.6465,152.858002,157.976501,159.725006,159.037003,162.494995
150.25,154.726501,157.307007,154.6465,152.858002,157.976501,159.725006,159.037003
148.878494,150.25,154.726501,157.307007,154.6465,152.858002,157.976501,159.725006
150.022995,148.878494,150.25,154.726501,157.307007,154.6465,152.858002,157.976501
147.597504,150.022995,148.878494,150.25,154.726501,157.307007,154.6465,152.858002
153.142502,147.597504,150.022995,148.878494,150.25,154.726501,157.307007,154.6465
152.882004,153.142502,147.597504,150.022995,148.878494,150.25,154.726501,157.307007
155.679504,152.882004,153.142502,147.597504,150.022995,148.878494,150.25,154.726501
154.474503,155.679504,152.882004,153.142502,147.597504,150.022995,148.878494,150.25
154.084,154.474503,155.679504,152.882004,153.142502,147.597504,150.022995,148.878494
154.593002,154.084,154.474503,155.679504,152.882004,153.142502,147.597504,150.022995
156.786499,154.593002,154.084,154.474503,155.679504,152.882004,153.142502,147.597504
151.399506,156.786499,154.593002,154.084,154.474503,155.679504,152.882004,153.142502
153.748001,151.399506,156.786499,154.593002,154.084,154.474503,155.679504,152.882004
155.543503,153.748001,151.399506,156.786499,154.593002,154.084,154.474503,155.679504
156.875,155.543503,153.748001,151.399506,156.786499,154.593002,154.084,154.474503
154.3535,156.875,155.543503,153.748001,151.399506,156.786499,154.593002,154.084
152.313004,154.3535,156.875,155.543503,153.748001,151.399506,156.786499,154.593002
152.601501,152.313004,154.3535,156.875,155.543503,153.748001,151.399506,156.786499
153.786499,152.601501,152.313004,154.3535,156.875,155.543503,153.748001,151.399506
152.764496,153.786499,152.601501,152.313004,154.3535,156.875,155.543503,153.748001
154.703995,152.764496,153.786499,152.601501,152.313004,154.3535,156.875,155.543503
158.050003,154.703995,152.764496,153.786499,152.601501,152.313004,154.3535,156.875
161.336502,158.050003,154.703995,152.764496,153.786499,152.601501,152.313004,154.3535
161.190994,161.336502,158.050003,154.703995,152.764496,153.786499,152.601501,152.313004
163.969498,161.190994,161.336502,158.050003,154.703995,152.764496,153.786499,152.601501
164.964996,163.969498,161.190994,161.336502,158.050003,154.703995,152.764496,153.786499
168.610001,164.964996,163.969498,161.190994,161.336502,158.050003,154.703995,152.764496
168.969498,168.610001,164.964996,163.969498,161.190994,161.336502,158.050003,154.703995
170.0,168.969498,168.610001,164.964996,163.969498,161.190994,161.336502,158.050003
166.649994,170.0,168.969498,168.610001,164.964996,163.969498,161.190994,161.336502
168.954498,166.649994,170.0,168.969498,168.610001,164.964996,163.969498,161.190994
169.972,168.954498,166.649994,170.0,168.969498,168.610001,164.964996,163.969498
168.600494,169.972,168.954498,166.649994,170.0,168.969498,168.610001,164.964996
166.734497,168.600494,169.972,168.954498,166.649994,170.0,168.969498,168.610001
168.100998,166.734497,168.600494,169.972,168.954498,166.649994,170.0,168.969498
165.451996,168.100998,166.734497,168.600494,169.972,168.954498,166.649994,170.0
167.044006,165.451996,168.100998,166.734497,168.600494,169.972,168.954498,166.649994
170.449997,167.044006,165.451996,168.100998,166.734497,168.600494,169.972,168.954498
170.871506,170.449997,167.044006,165.451996,168.100998,166.734497,168.600494,169.972
172.925003,170.871506,170.449997,167.044006,165.451996,168.100998,166.734497,168.600494
173.565506,172.925003,170.871506,170.449997,167.044006,165.451996,168.100998,166.734497
173.371002,173.565506,172.925003,170.871506,170.449997,167.044006,165.451996,168.100998
169.324493,173.371002,173.565506,172.925003,170.871506,170.449997,167.044006,165.451996
165.593506,169.324493,173.371002,173.565506,172.925003,170.871506,170.449997,167.044006
163.526993,165.593506,169.324493,173.371002,173.565506,172.925003,170.871506,170.449997
165.318497,163.526993,165.593506,169.324493,173.371002,173.565506,172.925003,170.871506
164.580505,165.318497,163.526993,165.593506,169.324493,173.371002,173.565506,172.925003
159.524506,164.580505,165.318497,163.526993,165.593506,169.324493,173.371002,173.565506
161.195496,159.524506,164.580505,165.318497,163.526993,165.593506,169.324493,173.371002
157.597,161.195496,159.524506,164.580505,165.318497,163.526993,165.593506,169.324493
158.073502,157.597,161.195496,159.524506,164.580505,165.318497,163.526993,165.593506
161.145004,158.073502,157.597,161.195496,159.524506,164.580505,165.318497,163.526993
163.519501,161.145004,158.073502,157.597,161.195496,159.524506,164.580505,165.318497
161.613998,163.519501,161.145004,158.073502,157.597,161.195496,159.524506,164.580505
161.589996,161.613998,163.519501,161.145004,158.073502,157.597,161.195496,159.524506
162.384003,161.589996,161.613998,163.519501,161.145004,158.073502,157.597,161.195496
160.154007,162.384003,161.589996,161.613998,163.519501,161.145004,158.073502,157.597
162.249496,160.154007,162.384003,161.589996,161.613998,163.519501,161.145004,158.073502
162.952499,162.249496,160.154007,162.384003,161.589996,161.613998,163.519501,161.145004
163.257996,162.952499,162.249496,160.154007,162.384003,161.589996,161.613998,163.519501
161.505493,163.257996,162.952499,162.249496,160.154007,162.384003,161.589996,161.613998
161.153503,161.505493,163.257996,162.952499,162.249496,160.154007,162.384003,161.589996
160.932495,161.153503,161.505493,163.257996,162.952499,162.249496,160.154007,162.384003
161.699493,160.932495,161.153503,161.505493,163.257996,162.952499,162.249496,160.154007
159.350494,161.699493,160.932495,161.153503,161.505493,163.257996,162.952499,162.249496
160.311005,159.350494,161.699493,160.932495,161.153503,161.505493,163.257996,162.952499
159.900497,160.311005,159.350494,161.699493,160.932495,161.153503,161.505493,163.257996
163.205505,159.900497,160.311005,159.350494,161.699493,160.932495,161.153503,161.505493
164.057495,163.205505,159.900497,160.311005,159.350494,161.699493,160.932495,161.153503
167.482498,164.057495,163.205505,159.900497,160.311005,159.350494,161.699493,160.932495
167.341507,167.482498,164.057495,163.205505,159.900497,160.311005,159.350494,161.699493
169.193497,167.341507,167.482498,164.057495,163.205505,159.900497,160.311005,159.350494
169.156494,169.193497,167.341507,167.482498,164.057495,163.205505,159.900497,160.311005
170.762497,169.156494,169.193497,167.341507,167.482498,164.057495,163.205505,159.900497
174.462006,170.762497,169.156494,169.193497,167.341507,167.482498,164.057495,163.205505
174.345001,174.462006,170.762497,169.156494,169.193497,167.341507,167.482498,164.057495
172.697998,174.345001,174.462006,170.762497,169.156494,169.193497,167.341507,167.482498
175.272003,172.697998,174.345001,174.462006,170.762497,169.156494,169.193497,167.341507
175.190994,175.272003,172.697998,174.345001,174.462006,170.762497,169.156494,169.193497
172.453995,175.190994,175.272003,172.697998,174.345001,174.462006,170.762497,169.156494
170.072998,172.453995,175.190994,175.272003,172.697998,174.345001,174.462006,170.762497
172.194504,170.072998,172.453995,175.190994,175.272003,172.697998,174.345001,174.462006
172.406998,172.194504,170.072998,172.453995,175.190994,175.272003,172.697998,174.345001
172.007996,172.406998,172.194504,170.072998,172.453995,175.190994,175.272003,172.697998
171.648499,172.007996,172.406998,172.194504,170.072998,172.453995,175.190994,175.272003
175.548996,171.648499,172.007996,172.406998,172.194504,170.072998,172.453995,175.190994
183.787003,175.548996,171.648499,172.007996,172.406998,172.194504,170.072998,172.453995
184.828995,183.787003,175.548996,171.648499,172.007996,172.406998,172.194504,170.072998
186.570496,184.828995,183.787003,175.548996,171.648499,172.007996,172.406998,172.194504
185.966995,186.570496,184.828995,183.787003,175.548996,171.648499,172.007996,172.406998
185.927505,185.966995,186.570496,184.828995,183.787003,175.548996,171.648499,172.007996
183.867996,185.927505,185.966995,186.570496,184.828995,183.787003,175.548996,171.648499
184.084,183.867996,185.927505,185.966995,186.570496,184.828995,183.787003,175.548996
181.559998,184.084,183.867996,185.927505,185.966995,186.570496,184.828995,183.787003
178.681503,181.559998,184.084,183.867996,185.927505,185.966995,186.570496,184.828995
177.479507,178.681503,181.559998,184.084,183.867996,185.927505,185.966995,186.570496
178.6595,177.479507,178.681503,181.559998,184.084,183.867996,185.927505,185.966995
179.259995,178.6595,177.479507,178.681503,181.559998,184.084,183.867996,185.927505
181.901505,179.259995,178.6595,177.479507,178.681503,181.559998,184.084,183.867996
182.832001,181.901505,179.259995,178.6595,177.479507,178.681503,181.559998,184.084
184.990997,182.832001,181.901505,179.259995,178.6595,177.479507,178.681503,181.559998
181.319504,184.990997,182.832001,181.901505,179.259995,178.6595,177.479507,178.681503
181.516006,181.319504,184.990997,182.832001,181.901505,179.259995,178.6595,177.479507
179.996002,181.516006,181.319504,184.990997,182.832001,181.901505,179.259995,178.6595
166.379501,179.996002,181.516006,181.319504,184.990997,182.832001,181.901505,179.259995
166.574005,166.379501,179.996002,181.516006,181.319504,184.990997,182.832001,181.901505
168.311996,166.574005,166.379501,179.996002,181.516006,181.319504,184.990997,182.832001
167.735992,168.311996,166.574005,166.379501,179.996002,181.516006,181.319504,184.990997
168.7995,167.735992,168.311996,166.574005,166.379501,179.996002,181.516006,181.319504
167.246994,168.7995,167.735992,168.311996,166.574005,166.379501,179.996002,181.516006
167.093506,167.246994,168.7995,167.735992,168.311996,166.574005,166.379501,179.996002
166.033997,167.093506,167.246994,168.7995,167.735992,168.311996,166.574005,166.379501
164.605499,166.033997,167.093506,167.246994,168.7995,167.735992,168.311996,166.574005
165.175003,164.605499,166.033997,167.093506,167.246994,168.7995,167.735992,168.311996
164.698502,165.175003,164.605499,166.033997,167.093506,167.246994,168.7995,167.735992
164.949493,164.698502,165.175003,164.605499,166.033997,167.093506,167.246994,168.7995
162.098007,164.949493,164.698502,165.175003,164.605499,166.033997,167.093506,167.246994
160.061005,162.098007,164.949493,164.698502,165.175003,164.605499,166.033997,167.093506
159.387497,160.061005,162.098007,164.949493,164.698502,165.175003,164.605499,166.033997
159.997498,159.387497,160.061005,162.098007,164.949493,164.698502,165.175003,164.605499
163.293503,159.997498,159.387497,160.061005,162.098007,164.949493,164.698502,165.175003
165.289001,163.293503,159.997498,159.387497,160.061005,162.098007,164.949493,164.698502
164.959,165.289001,163.293503,159.997498,159.387497,160.061005,162.098007,164.949493
165.800003,164.959,165.289001,163.293503,159.997498,159.387497,160.061005,162.098007
167.481506,165.800003,164.959,165.289001,163.293503,159.997498,159.387497,160.061005
171.078506,167.481506,165.800003,164.959,165.289001,163.293503,159.997498,159.387497
173.539505,171.078506,167.481506,165.800003,164.959,165.289001,163.293503,159.997498
173.949997,173.539505,171.078506,167.481506,165.800003,164.959,165.289001,163.293503
173.156006,173.949997,173.539505,171.078506,167.481506,165.800003,164.959,165.289001
173.902496,173.156006,173.949997,173.539505,171.078506,167.481506,165.800003,164.959
175.464493,173.902496,173.156006,173.949997,173.539505,171.078506,167.481506,165.800003
176.274994,175.464493,173.902496,173.156006,173.949997,173.539505,171.078506,167.481506
174.207993,176.274994,175.464493,173.902496,173.156006,173.949997,173.539505,171.078506
173.457504,174.207993,176.274994,175.464493,173.902496,173.156006,173.949997,173.539505
172.858505,173.457504,174.207993,176.274994,175.464493,173.902496,173.156006,173.949997
172.5,172.858505,173.457504,174.207993,176.274994,175.464493,173.902496,173.156006
173.789505,172.5,172.858505,173.457504,174.207993,176.274994,175.464493,173.902496
174.412003,173.789505,172.5,172.858505,173.457504,174.207993,176.274994,175.464493
173.126007,174.412003,173.789505,172.5,172.858505,173.457504,174.207993,176.274994
167.786499,173.126007,174.412003,173.789505,172.5,172.858505,173.457504,174.207993
167.181503,167.786499,173.126007,174.412003,173.789505,172.5,172.858505,173.457504
169.002502,167.181503,167.786499,173.126007,174.412003,173.789505,172.5,172.858505
170.800003,169.002502,167.181503,167.786499,173.126007,174.412003,173.789505,172.5
