size,age,bedroom,CP_value,city,house_type,living,bath,balcony,kitchen,environment_score,price
14.0,0.0,1,0.6931061682849936,1,9,1,1,1,0,2,10999
25.0,1.1,2,0.6324981491920763,1,9,2,1,1,1,2,28000
6.5,1.0,1,0.2031297776778567,5,9,0,1,0,0,1,6500
5.0,20.0,1,0.7963206221772071,2,0,0,1,0,0,0,10000
12.0,0.1,1,0.8474574710094531,1,9,0,1,1,0,2,10999
15.0,0.1,0,0.0563721325256649,1,9,0,0,0,0,2,8999
8.0,0.0,1,1.4184118490484674,1,2,0,1,0,0,1,6999
25.0,14.0,1,1.3004303683669018,1,9,1,1,1,1,2,28000
47.31,0.7,3,0.2254764676658764,1,9,2,2,1,1,3,33000
16.0,1.1,1,1.6431947506700642,1,8,0,1,1,0,2,14999
10.0,10.5,1,0.5392464765089513,1,8,1,1,0,0,2,6499
30.0,20.1,3,1.2242161009413906,8,0,2,1,1,1,0,23000
13.0,0.1,1,2.5161345301961355,1,8,0,1,1,0,0,6499
40.0,0.0,3,1.8715587316311373,1,6,1,1,1,0,2,23999
15.0,1.3,1,1.1581353871315243,1,9,0,1,1,0,2,13000
12.0,20.0,1,0.8746570921891275,8,0,1,1,0,0,0,17000
8.0,0.0,1,0.347114410211793,1,8,0,1,0,0,1,8000
15.0,2.1,1,0.0275130760793486,1,8,1,1,1,0,1,14999
26.0,1.0,2,0.5307913175753758,1,9,1,1,1,0,3,23500
12.0,0.0,0,0.0593680731305577,1,9,0,0,0,0,1,11999
8.0,4.6,1,0.1337542492314353,1,9,0,1,0,0,1,6200
15.0,0.1,1,1.184441721309651,1,8,0,1,1,0,2,11999
5.0,3.2,1,0.0507585980028104,1,8,0,1,0,0,1,6000
8.0,0.1,1,0.0,1,9,0,1,0,0,0,7999
5.0,0.0,1,1.9244975843912409,1,0,0,1,0,0,0,6500
12.0,0.0,1,1.127287186776253,1,8,0,1,0,0,1,5999
10.0,0.1,1,0.0,1,8,0,1,1,0,0,8499
8.0,0.0,0,0.1680897664279097,1,8,0,0,0,0,1,7000
16.0,0.1,1,0.8474574710094531,1,9,1,1,1,0,2,10999
8.0,0.0,1,0.8196628468457916,1,9,0,1,0,0,1,13000
42.0,3.1,2,1.938251015940577,1,9,2,1,1,0,2,27999
20.0,20.1,1,0.0,8,0,0,1,0,0,0,20000
18.0,0.1,1,0.8017336189537407,1,8,1,1,1,1,2,13499
8.0,0.1,1,1.812496409392223,1,8,0,1,0,0,1,6499
10.0,0.0,0,0.1937940222976412,1,9,0,0,0,0,2,8799
16.0,0.1,1,0.4828733468530839,1,9,0,1,1,0,2,13999
16.0,0.0,1,0.1907212368108323,1,9,0,1,1,0,0,11499
22.0,0.1,3,1.3505701725980022,1,0,1,1,1,1,1,18800
10.0,1.1,1,1.637475471809966,1,8,0,1,1,0,0,7799
12.0,3.4,1,2.3172350834946323,1,8,0,1,1,0,2,13000
11.0,0.1,1,1.5046711516271298,1,8,0,1,1,0,2,6799
12.0,0.0,0,0.0684029870755955,1,8,0,0,0,0,2,7999
10.0,0.0,1,1.641497838474525,1,9,0,1,1,0,1,6999
25.0,0.0,3,0.8895518307330912,1,0,2,2,1,1,2,18000
15.0,0.0,0,1.862194752625168,1,9,0,0,0,0,2,7999
8.0,20.1,1,0.0,8,0,0,1,0,0,0,10000
25.0,30.0,2,0.83531840127123,1,9,2,1,1,1,2,18800
12.0,0.1,1,1.4837950596933942,1,8,1,1,1,0,2,8999
14.0,0.0,1,0.5625368240895466,1,9,0,1,1,0,2,11999
540.0,0.0,0,0.0425471336458848,15,4,0,0,0,0,0,130000
10.0,5.6,1,0.1183048115344415,1,9,0,1,1,0,2,10000
32.02,30.0,3,0.5794982521140979,8,9,2,2,1,1,1,26000
10.0,0.0,0,0.5396807840174185,1,9,0,0,0,0,1,7799
14.0,0.0,1,0.823372933434469,1,8,0,1,1,0,2,12499
13.0,0.0,1,0.3549822203458065,1,9,0,1,1,0,1,7499
12.0,0.1,0,0.3776897681445809,1,8,0,0,0,0,2,6999
10.0,0.0,1,1.5094390238352104,1,8,0,1,0,0,1,5500
8.0,0.1,0,0.0,1,6,0,0,0,0,1,14000
24.0,20.0,0,0.8761455880982807,2,0,0,0,0,0,0,60000
54.0,35.5,0,0.0,8,8,0,0,0,0,0,60000
11.0,0.1,1,3395.2461358618,1,9,0,1,0,0,1,7699
16.0,0.0,1,1.7804228842971226,1,8,1,1,0,0,2,12499
13.0,0.1,1,0.5659136846092567,1,8,0,1,0,0,2,7499
10.0,0.0,1,0.276678441823368,1,8,0,1,0,0,1,5200
8.0,0.0,1,1.5917888897792971,1,8,0,1,0,0,1,5499
10.0,0.1,1,1.151746270990343,1,8,1,1,1,0,1,6999
300.0,0.0,0,0.0612414624301166,1,4,0,0,0,0,0,120000
10.0,0.1,1,1.4931796507768005,1,9,0,1,1,0,1,5999
25.0,0.1,2,0.449242031353454,1,9,1,2,1,1,2,24999
43.8,0.1,3,0.3174821951865135,1,9,2,2,1,1,0,26999
9.0,0.0,1,1.2588111496116217,1,9,0,1,1,0,2,8499
8.0,0.1,1,0.3595400691865736,1,8,0,1,0,0,1,6000
8.0,0.0,0,0.0,1,9,0,0,0,0,2,12500
11.0,0.0,1,0.7769354203660925,1,9,0,1,0,0,0,7999
10.0,0.0,1,0.0493888306568078,1,8,0,1,0,0,1,7499
300.0,0.0,0,0.0214345118505408,1,4,0,0,0,0,0,120000
16.0,0.0,1,1.941597528033474,1,9,0,1,1,0,0,11099
30.0,0.0,2,0.0,11,6,2,2,1,1,2,23000
17.0,0.1,1,0.2734688657425386,1,8,0,1,1,0,1,13999
16.0,0.1,1,0.1700201910611498,1,9,1,1,1,0,2,10499
14.5,0.0,0,0.8959007841985767,1,8,0,0,0,0,2,11499
18.0,0.1,1,0.8242313366086303,1,9,1,1,1,0,2,13999
12.0,0.1,1,0.0322126471575228,1,9,0,1,1,0,0,8999
162.0,31.1,12,0.6877940165889381,1,8,4,8,0,0,1,200000
30.0,0.0,1,1.082941213133252,1,8,1,1,1,0,0,22499
8.0,0.1,1,0.3479594243283366,1,9,0,1,0,0,1,9999
12.0,0.0,1,1.0084965473223315,1,8,1,1,1,0,2,14999
7.0,0.1,1,0.0,1,8,0,1,0,0,3,5499
10.8,2.1,1,0.0,1,8,0,1,0,0,1,8000
12.0,0.0,1,0.9099833150076856,1,6,0,1,0,0,1,6999
8.0,20.1,1,0.0,8,0,0,1,1,0,0,13000
15.0,0.1,0,2.38898999045998,1,0,0,0,0,0,0,9999
11.5,0.0,0,2.553682678993785,1,8,0,0,0,0,2,11500
12.0,0.1,0,2.388961866531621,1,0,0,0,0,0,2,10000
14.5,0.1,0,0.8959007841985767,1,8,0,0,0,0,2,11499
8.0,0.0,1,0.5977362882851676,1,8,0,1,1,0,2,11000
15.0,0.1,1,2.58094603988757,1,9,0,1,1,0,2,10499
30.0,30.9,2,0.0762563595039998,8,0,2,1,1,1,0,20000
11.5,0.0,0,0.989192590831492,1,8,0,0,0,0,2,9500
31.0,20.0,0,1.8740404105881328,2,0,0,0,0,0,0,65000
11.0,0.1,1,0.3902111856686589,1,0,0,1,1,0,2,8499
12.0,0.0,0,1.862194752625168,1,8,0,0,0,0,1,7999
11.0,0.0,1,0.8246434527423052,1,2,0,1,1,0,2,10799
10.0,1.3,1,0.3850749721639276,1,9,0,1,1,0,2,9500
6.0,0.1,1,0.1368329993278378,1,8,0,1,1,0,1,5500
12.0,0.0,1,1.3807570567872485,1,8,0,1,0,0,0,6799
15.0,0.1,0,0.8474574710094531,1,9,0,0,0,0,1,10999
13.0,3.6,1,0.413476980193181,1,8,0,1,1,0,2,16999
10.0,0.0,1,0.0975997306446965,1,8,1,1,1,0,2,18000
7.0,7.0,1,0.0,1,8,0,1,0,0,0,5499
10.0,0.3,1,0.0,1,8,0,1,0,0,1,11499
9.0,12.2,1,2.493331535347328,1,8,0,1,1,0,2,7000
17.3,0.0,1,0.0,1,0,1,1,1,0,2,14499
9.0,0.0,1,1.928866631031788,1,9,0,1,0,0,1,5999
10.0,0.1,0,0.891688837951722,1,8,0,0,0,0,2,11000
15.0,0.1,1,0.0,1,9,1,1,1,0,2,17000
14.0,0.1,1,1.466828940540724,1,0,1,1,0,0,1,10999
10.0,0.0,0,0.0,1,8,0,0,0,0,2,12000
32.79,30.8,3,0.4952119273287128,8,6,2,2,1,1,3,22500
15.0,0.0,0,0.0920190616447901,1,9,0,0,0,0,1,9499
6.0,20.1,1,1.9961201093773984,2,9,0,1,0,0,0,13000
16.0,0.0,1,0.6089095214748155,1,9,0,1,1,0,0,10499
10.0,2.7,1,1.34235724831937,1,9,0,1,0,0,1,6499
12.0,0.0,1,1.206107301157673,1,0,1,1,0,0,1,8499
10.0,0.0,1,1.8944812640165336,1,0,0,1,1,0,2,9000
10.0,0.1,1,0.0,1,9,1,1,0,0,1,7999
10.0,0.0,1,0.5810425623584349,1,9,0,1,1,0,2,6799
25.0,0.1,0,0.520317202993464,1,9,0,0,0,0,2,24499
10.0,0.1,1,0.6612390049426484,1,8,0,1,0,0,1,4799
4.0,20.0,1,0.9593202149881812,2,0,0,1,0,0,0,9000
12.0,0.0,1,1.2588111496116217,1,9,0,1,1,0,2,8499
45.0,0.1,2,0.6711695960792349,1,9,2,1,1,0,2,22499
13.0,0.0,1,0.9280984427591812,1,9,0,1,0,0,1,7499
12.0,0.1,1,0.7522404964972964,1,8,0,1,1,0,2,10499
10.0,0.1,1,1.4381264248582122,1,9,0,1,0,0,1,6999
9.0,20.0,1,1.0550066122069577,2,0,1,1,0,0,0,18000
62.99,27.1,4,1.9500667473805533,1,9,2,3,0,0,5,33000
16.0,0.1,1,1.948164686056455,1,8,0,1,1,0,1,13499
29.0,20.0,3,1.2498229081706955,2,0,2,2,0,0,0,32000
9.0,0.1,1,0.1306746144461374,1,8,0,1,1,0,2,7499
16.0,0.1,1,0.0572541704680983,1,8,0,1,1,0,0,16500
13.0,0.0,1,0.5812044236008017,1,8,0,1,1,0,0,12499
10.0,0.1,1,2.046182320631897,1,8,0,1,0,0,1,4499
25.0,0.0,2,0.0,1,9,2,1,1,0,2,29999
13.0,0.1,1,1.465406261314195,1,8,0,1,1,0,2,9999
13.0,5.1,1,0.1630438445424206,1,8,1,0,1,0,0,9999
12.0,0.4,1,0.1453389143383197,1,9,1,1,1,0,2,14000
13.0,0.1,0,0.1277002020609924,1,8,0,0,0,0,2,13500
9.0,0.1,1,0.3741527325370564,1,9,0,1,0,0,0,5500
30.0,20.0,3,0.2259316705651237,8,9,2,1,1,1,0,29000
11.5,0.0,0,0.8233653493294281,1,8,0,0,0,0,2,12500
20.0,0.0,1,2.1619339351184608,1,9,1,1,1,0,0,13999
8.0,0.0,1,1.8767755649586988,1,9,0,1,0,0,2,7499
9.0,0.1,1,0.7771549696325487,1,6,1,1,1,0,2,16500
12.0,0.0,0,1.0589456174500746,1,8,0,0,0,0,2,5699
15.5,0.0,0,0.610534412694523,1,8,0,0,0,0,2,12799
11.0,0.0,0,0.4035343483346936,1,8,0,0,0,0,1,4499
6.0,0.0,1,0.1460624960802115,1,0,0,1,0,0,2,4999
13.0,0.1,1,0.2221872255778844,1,9,0,1,1,0,2,10999
11.2,0.0,1,0.6578222045686565,1,0,0,1,0,0,1,4999
31.0,0.1,3,0.0,1,9,2,2,1,1,0,18500
10.0,0.1,1,1.5965441764075787,1,0,0,1,1,0,2,4799
12.0,1.4,1,0.0,1,8,0,1,1,0,2,9500
10.0,0.1,1,0.0,1,8,1,1,0,0,1,7799
15.0,0.5,1,0.5737639927920541,1,9,0,1,1,0,2,13000
12.0,0.1,1,0.1912625924977916,1,9,0,1,1,0,2,8999
20.0,27.3,0,0.0497079040060678,8,9,0,0,0,0,0,10000
15.0,0.1,1,0.0,1,8,1,1,1,0,2,15999
6.0,20.2,1,0.564333552577332,8,0,0,1,0,0,0,11500
23.0,0.0,1,0.2128574448462564,1,9,1,1,1,1,0,15999
13.0,0.0,1,0.6194987909824402,1,8,0,1,1,0,2,7699
45.0,25.0,3,0.0385875554116625,8,9,2,2,1,1,3,20000
15.0,0.0,1,0.803653938999139,1,9,1,1,1,0,2,13499
8.0,6.5,1,0.1666772308338951,1,9,0,1,0,0,1,4499
7.0,0.1,1,2.190151829216279,1,0,0,1,1,0,2,12500
11.0,0.1,1,1.8690387583853945,1,9,0,1,0,0,1,6499
11.0,0.1,1,0.8146078231192917,1,8,0,1,1,0,1,11999
15.0,0.0,1,1.142716521334452,1,8,0,1,1,0,2,12999
15.0,1.4,1,0.8660570094662798,1,8,0,1,1,0,2,13500
6.0,20.0,1,1.1295295123995317,2,0,0,1,0,0,0,15500
7.0,0.1,1,0.296071396875998,1,0,0,1,0,0,1,4499
18.0,0.1,1,0.5901080455639607,1,8,1,1,1,0,1,14999
13.0,0.0,1,0.6132421306686764,1,9,1,1,1,0,2,11499
10.0,20.0,1,1.786949334626426,2,0,0,1,0,0,0,19000
12.0,0.1,1,2.123333494221596,1,9,0,1,1,0,2,12499
16.0,0.0,1,0.4201080302383062,1,8,0,1,1,0,1,10499
12.0,3.1,1,2.0959571807959603,1,9,0,1,1,0,1,13999
15.0,0.0,0,0.0,1,9,0,0,0,0,2,11999
10.0,0.0,1,0.5531204386411845,1,9,0,1,1,0,2,8799
22.0,20.0,2,0.4477606358128166,8,0,2,1,1,1,0,19500
8.0,0.0,1,0.619559313127937,1,8,1,1,1,0,1,6800
17.0,0.1,1,0.5380892986536913,1,8,1,1,1,0,2,12999
13.0,0.1,1,0.9841430163227736,1,9,0,1,1,0,1,8499
15.0,0.0,1,1.0411339464025648,1,8,1,1,1,0,3,10999
8.0,20.0,1,0.6140454681456353,8,0,0,1,0,0,0,9000
6.0,20.0,1,0.6571976102736232,8,0,0,1,0,0,0,8900
10.0,0.1,1,0.121414208697986,1,8,0,1,0,0,1,7499
5.0,20.0,1,0.9720237054359504,8,0,0,1,0,0,0,13000
7.0,0.0,1,0.7855119972694883,9,9,0,1,0,0,0,11000
16.0,0.1,1,1.8379896115303505,1,8,0,1,1,0,0,12999
11.0,0.0,1,0.0,1,9,0,1,0,0,0,6799
68.82,0.1,0,0.0617156347657063,15,9,0,0,0,0,1,50000
17.0,0.0,1,0.0,8,0,1,1,0,0,0,19500
5.0,0.0,1,0.5893756910829522,1,0,0,1,0,0,1,5800
6.0,20.2,1,0.950260479637846,8,0,0,1,0,0,0,12500
15.0,0.0,1,0.7051372866897895,1,9,1,1,0,0,1,9500
8.0,0.0,1,0.6214761190981656,1,8,0,1,0,0,2,7499
16.0,0.0,0,0.1482071280182044,1,9,0,0,0,0,2,12499
14.0,3.4,1,1.6457410305746225,1,8,0,1,1,0,2,11000
11.0,0.0,1,1.039223311736999,1,0,0,1,0,0,1,7499
11.0,0.0,1,0.2879051097808647,1,9,0,1,1,0,2,7999
9.0,0.1,1,0.9483748573740302,1,9,0,1,1,0,2,6999
23.0,0.0,2,0.5527997752690893,1,9,1,1,1,0,2,21999
12.0,0.1,1,0.0,1,8,0,1,0,0,1,10999
8.0,0.0,1,0.0,1,8,0,1,0,0,0,5499
12.0,0.1,1,0.0,1,0,0,1,0,0,1,7499
10.0,0.0,1,0.0,1,8,0,1,0,0,1,7499
14.0,0.0,1,1.2588111496116217,1,6,0,1,1,0,2,8499
16.0,0.0,1,0.2083262740549092,1,9,0,1,1,0,0,11499
15.0,0.1,1,0.1219403228827845,1,8,0,1,1,0,2,13499
15.0,0.0,1,0.8557515387438787,1,0,1,1,1,0,2,14999
11.0,0.0,1,1.620066414261017,1,9,0,1,0,0,1,7799
12.0,0.1,0,1.5061381474553894,1,0,0,0,0,0,1,11000
10.0,0.0,1,0.5138625224260002,1,8,0,1,1,0,2,8499
12.0,0.1,1,1.471860840058442,1,8,1,1,1,0,2,10499
18.0,0.0,1,0.2218263550076393,1,9,0,1,1,0,0,12499
15.0,0.0,1,0.6132421306686764,1,9,0,1,1,1,2,11499
14.0,0.1,1,1.933619923974439,1,9,1,1,1,0,2,11499
53.39,11.4,3,0.1685771210003122,8,9,2,2,1,1,3,25000
13.0,0.0,1,0.0,1,8,0,1,1,0,2,7499
10.0,0.0,1,0.2198625048009888,1,8,0,1,1,0,2,13000
15.0,0.0,0,0.6267711327226091,1,8,0,0,0,0,1,11999
25.0,0.1,2,0.8728192169031695,1,9,2,1,1,1,2,31000
25.0,0.0,3,0.5414838003237062,8,0,1,1,1,1,0,12500
400.0,0.0,0,0.0443980133132903,3,4,0,0,0,0,0,100000
11.0,0.0,0,0.0483189707362842,1,9,0,0,0,0,2,8999
18.5,0.1,1,0.0,1,9,1,1,1,0,2,16999
10.0,0.0,0,0.2251223154357757,1,8,0,0,0,0,2,6499
51.64,9.4,4,0.2061770974067365,8,9,2,2,1,1,3,36000
9.0,0.1,1,2.5161345301961355,1,0,0,1,1,0,2,6499
6.0,20.0,1,0.8606820212617888,8,0,0,1,0,0,0,11500
12.0,0.1,0,0.2203603661963045,1,9,0,0,0,0,1,6899
30.0,20.0,3,1.2464843279278206,8,9,2,2,1,0,0,39000
15.0,0.0,0,0.0762890791808851,1,8,0,0,0,0,0,16000
12.0,0.1,0,0.0744917465517714,1,8,0,0,0,0,2,8999
20.0,0.1,2,0.978729669794132,1,8,1,2,1,0,2,20999
15.0,0.0,1,0.0191262592497791,1,9,0,1,1,0,2,8999
18.0,0.1,1,1.0530867051061037,1,6,0,1,0,0,1,14999
10.0,0.0,1,0.0588228631265803,1,9,0,1,1,0,0,13000
10.0,0.1,1,0.3219806932966019,1,9,0,1,1,0,2,8799
11.0,0.0,1,1.3190546164428272,1,9,0,1,0,0,0,7999
40.0,0.2,5,0.3303778726333836,1,8,2,4,1,0,2,25999
15.0,0.0,1,0.0,1,9,1,1,1,1,2,20500
10.0,0.1,1,1.6554343288556348,1,9,1,1,1,0,2,6499
10.0,0.0,0,1.1445804322079252,1,0,0,0,0,0,2,8800
40.0,0.0,2,0.0370111300044254,1,8,1,1,1,1,0,23499
10.0,0.0,1,0.3179546774909875,1,9,0,1,1,0,0,7699
10.0,5.5,1,0.5392464765089513,1,8,1,1,0,0,1,6499
14.0,0.1,2,0.4742863665949155,1,2,1,1,1,1,1,20999
13.0,0.1,1,0.069642191203549,1,9,0,1,0,0,1,6899
12.0,0.0,1,0.0,1,9,0,1,1,0,2,8999
15.0,3.9,0,0.8122849486055719,1,8,0,0,0,0,2,11800
9.5,0.0,1,1.924534026841655,1,6,0,1,0,0,1,6499
10.0,2.0,1,4443.055555555556,1,9,0,1,1,0,2,7200
5.0,19.1,1,0.1950127578817915,1,8,0,1,0,0,1,3800
11.0,0.1,1,2.206566330290312,1,9,0,1,1,0,2,8999
8.0,20.6,1,0.0,1,8,0,1,0,0,0,5499
7.0,0.1,1,0.1099434563756114,1,9,0,1,0,0,1,6499
10.0,3.0,1,2.03621938979969,1,8,0,1,1,0,2,4999
17.0,0.1,1,0.0,1,8,0,1,1,0,2,13999
10.0,0.0,1,0.2315677197147315,1,8,0,1,0,0,2,4000
8.0,0.1,0,2.3967701080491497,1,8,0,0,0,0,1,5499
16.0,0.1,1,0.0463697022299637,1,8,1,1,1,0,2,12799
15.0,0.0,0,1.3232920603001437,1,9,0,0,0,0,1,10999
10.0,0.1,0,0.0,1,6,0,0,0,0,2,11500
38.0,0.0,3,0.5046116369643826,1,9,2,2,1,0,0,21999
58.0,0.1,3,0.0175875234372377,1,8,1,0,1,1,3,29999
30.0,0.0,1,0.2467948380854032,1,9,1,1,0,1,1,19585
13.0,0.0,1,0.340636485175331,1,8,0,1,0,0,1,11999
25.0,20.0,3,0.5989882179033263,8,0,2,2,1,0,0,23000
8.0,2.6,1,0.0,1,8,1,1,0,0,0,5099
8.0,6.0,1,5810.180040008891,1,0,0,1,0,0,1,4499
10.0,0.0,1,0.1443193419208899,1,9,0,1,0,0,0,5499
12.0,0.0,1,0.3850797688396111,1,8,0,1,1,0,2,9499
18.0,0.2,1,0.4830073470638511,1,9,1,1,1,1,2,15499
13.0,1.8,1,0.5587958485778357,11,0,1,1,1,1,2,15000
8.0,32.5,1,0.6964378291212243,8,0,0,1,0,0,0,8800
12.0,0.1,1,0.0,1,9,0,1,0,0,1,6999
12.0,1.1,1,0.0,1,8,0,1,1,0,2,12499
10.0,0.0,0,0.0679059254887796,1,8,0,0,0,0,1,8500
19.0,0.1,0,0.8627319445981012,1,8,0,0,0,0,2,15999
68.0,0.1,5,0.0394346031733359,1,8,3,4,1,1,2,31000
15.0,0.1,1,0.966736691256,1,9,0,1,1,0,2,12499
12.0,0.0,0,0.981570056533266,1,9,0,0,0,0,2,10499
5.0,20.0,1,1.8748077331575896,2,0,0,1,1,0,0,11000
8.0,0.0,1,0.1340237708389982,1,8,0,1,1,0,0,6500
12.0,0.0,1,0.5957763659300795,1,8,1,1,1,0,2,10999
10.0,0.0,1,1.4407828187889649,1,8,0,1,0,0,1,6499
15.0,3.2,0,0.4889500475874569,1,9,0,0,0,0,2,14400
105.47,22.6,0,0.4072557251602754,15,9,0,0,0,0,2,120000
19.0,0.0,1,0.2467948380854032,1,9,1,1,0,0,2,19585
25.0,1.0,2,0.1856141704631097,11,6,2,1,1,1,3,25000
10.0,0.0,0,1.3139486822654924,1,8,0,0,0,0,1,7499
14.0,0.4,1,0.891688837951722,1,9,0,1,1,0,2,11000
13.0,0.0,1,0.8545268683921412,1,9,0,1,1,0,2,7999
10.0,0.0,1,1.9656002505865189,1,9,0,0,0,0,1,6299
10.0,0.0,1,0.1540552339446941,1,6,0,1,0,0,0,8500
25.0,0.1,2,0.1536557544840397,1,9,1,1,1,0,0,22000
10.0,0.1,1,1.465406261314195,1,8,0,1,1,0,2,9999
15.0,0.1,1,0.0,1,9,1,1,1,0,2,12500
9.0,0.1,1,0.2690735751599005,1,8,0,1,1,0,0,9200
12.0,0.0,1,0.5874381300897252,1,8,0,1,1,0,2,8799
10.0,0.0,1,0.0,1,8,0,1,0,0,1,7499
8.0,0.1,1,1.0973839055417776,1,8,0,1,1,0,2,13000
10.0,0.1,1,1.0194825540261565,1,8,0,1,1,0,2,5799
14.5,0.1,1,0.0,1,8,0,1,1,0,1,11500
31.28,8.1,2,0.5004531980306139,3,9,2,2,1,1,2,32000
10.0,0.0,1,0.0928139098624766,1,6,0,1,1,0,1,10600
11.0,5.5,1,0.9911756058809932,1,9,0,1,1,0,2,10000
12.0,1.8,1,0.9950165270179726,1,9,0,1,0,1,2,12799
11.0,0.0,1,1.1241147087646877,1,8,1,1,0,0,2,5999
41.0,20.0,3,0.7738716495073985,8,9,2,2,1,1,0,45000
8.5,0.0,0,1.6909307801643796,1,8,0,0,0,0,1,5999
15.0,0.1,0,0.8474574710094531,1,9,0,0,0,0,1,10999
12.0,10.2,1,1.7820848298498777,1,0,0,1,0,0,1,7500
14.0,0.0,0,1.343937775951186,1,6,0,0,0,0,2,10999
12.0,0.0,0,0.7256914517889864,1,9,0,0,0,0,1,8499
18.0,0.0,1,0.6066647740261908,1,8,1,1,1,0,0,14499
10.0,0.0,1,1.0797805265781564,1,8,0,1,0,0,1,4999
12.0,0.0,1,0.3631632386005586,1,8,0,1,0,0,1,6999
8.0,0.0,1,0.6046218882027192,1,8,0,1,1,0,2,13000
14.0,0.1,1,0.0,1,8,1,2,1,0,2,16999
9.0,20.0,2,0.6135131117848742,8,0,1,1,0,1,0,19000
13.0,0.1,1,1.1031542629316462,1,8,0,1,1,0,2,10499
12.0,0.1,1,0.1480306643850972,1,8,0,1,1,0,2,9499
12.0,0.1,1,1.0804288933059492,1,6,0,1,1,0,2,8499
13.0,0.1,1,0.5380892986536913,1,8,1,1,1,0,2,12999
20.0,0.7,3,0.2126317691952895,1,9,2,2,1,0,0,23000
9.0,0.1,0,0.6573381722111948,1,9,0,0,0,0,2,10500
14.0,0.0,1,0.0,1,0,1,1,1,0,2,11499
35.0,5.4,2,0.1116803789738783,1,9,1,2,1,1,2,30000
7.0,0.0,1,2.472488363815968,1,8,0,1,1,0,2,7500
70.0,20.4,4,0.4493596350838725,6,8,2,4,1,0,1,30000
16.0,0.1,1,1.282000628998059,1,0,1,1,1,0,2,10999
12.0,0.1,0,2.206566330290312,1,8,0,0,0,0,0,8999
10.0,0.1,1,0.0826949036092801,1,9,0,1,1,0,2,8000
16.0,0.0,1,0.2172715789943029,1,9,1,1,1,0,2,10999
40.0,0.0,2,0.0,1,9,2,1,1,1,2,29999
12.0,0.0,1,0.2757543045005106,1,8,1,1,1,0,2,7499
10.0,1.8,1,1.9518843065625788,1,8,0,1,1,0,2,5799
97.0,0.0,0,0.9296814098066404,1,4,0,0,0,0,0,85000
16.0,0.0,1,1.1031542629316462,1,8,0,1,1,0,0,10499
11.5,0.1,0,2.206566330290312,1,8,0,0,0,0,1,8999
9.0,0.1,1,0.9011107795272186,1,0,0,1,0,0,1,5199
10.0,0.0,1,0.0498052441509337,1,9,0,1,1,0,2,6999
13.0,0.0,1,1.2588111496116217,1,9,0,1,1,0,2,8499
12.3,0.0,1,0.0,1,8,0,1,0,0,1,6199
11.0,0.0,1,0.9483748573740302,1,9,0,1,1,0,2,6999
11.0,0.0,0,0.0,1,8,0,0,0,0,2,11500
15.0,0.1,1,0.8474574710094531,1,9,0,1,1,0,0,10999
12.0,0.0,1,0.5176088411099385,1,9,0,1,1,0,2,8000
11.0,0.0,1,0.6456028470649277,1,8,0,1,0,0,1,6799
30.0,30.0,3,1.20560668902862,1,9,2,2,1,1,2,22000
12.0,20.0,1,0.2319946084095225,2,9,0,1,0,0,0,17000
13.0,0.2,0,0.6095401763641078,1,8,0,0,0,0,1,10999
13.0,0.0,1,1.2662623048076562,1,9,0,1,1,0,2,9499
8.5,0.0,0,1.6062215436208374,1,8,0,0,0,0,0,6499
10.0,0.1,1,0.2705450550180152,1,8,0,1,1,0,2,8000
10.0,0.0,1,0.3741612568319368,1,9,1,1,0,0,2,5499
57.1,13.0,2,0.7898031494586627,1,9,2,2,1,0,2,95000
11.0,0.0,0,0.6019833787618311,1,9,0,0,0,0,1,10500
9.0,0.0,1,1.0621384183067082,1,8,0,1,0,0,1,5699
15.0,0.0,1,0.0,1,9,0,1,1,0,0,13999
15.0,0.1,1,0.8246434527423052,1,8,0,1,1,0,2,10799
8.0,20.3,1,0.6342433246034529,2,0,0,1,1,1,0,17000
10.0,30.1,1,0.812653500170925,11,9,1,1,1,1,0,12000
12.0,0.0,1,0.0,1,9,1,1,1,0,2,11999
15.0,0.4,1,0.2053978663272395,1,9,0,1,1,0,0,13000
10.0,0.1,1,1.609382691464588,1,9,0,1,1,0,2,10999
9.2,0.1,1,0.5340110738243984,1,8,0,1,0,0,1,6499
10.0,0.0,0,0.7466215076302309,1,8,0,0,0,0,2,9999
12.0,0.0,1,0.0,1,6,0,1,0,0,1,5799
13.0,0.0,1,1.7323588561823544,1,0,0,1,1,0,2,9499
12.0,0.0,1,0.9841430163227736,1,9,0,1,1,0,2,8499
9.0,20.0,1,1.3917776638697177,2,0,0,1,0,0,0,10500
14.0,0.0,0,0.0895914249068603,1,9,0,0,0,0,2,8999
11.0,0.1,1,0.5661102188176182,1,9,0,1,0,0,1,9500
13.0,0.1,1,0.0,1,9,0,1,1,0,2,8499
15.0,0.0,1,0.4889539035397615,1,9,0,1,1,0,2,14399
14.0,0.1,1,0.3040068575491215,1,8,0,1,1,0,2,8999
10.0,0.1,1,0.2208878867056672,1,8,0,1,0,0,1,5799
8.0,5.2,1,1.254379158700761,1,8,0,1,0,0,1,10500
14.0,0.0,1,1.5998131454844506,1,8,0,1,1,0,2,7999
13.0,0.1,1,0.88285012641124,1,9,1,1,1,0,2,10999
9.0,0.1,1,1.127287186776253,1,0,0,1,0,0,1,5999
15.0,0.1,1,0.5380892986536913,1,8,0,1,1,0,2,12999
